,origin,destination,departure_date,flight_route_number,customer,CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
15317,RSW,ATL,5/2/2016,376,2816,2816,0,48.02407632,67035,9,ROZELLA,POLANCO
15318,OAK,LAX,5/2/2016,71,2816,2816,0,48.02407632,67035,9,ROZELLA,POLANCO
15319,MDW,MCO,5/12/2016,322,2816,2816,0,48.02407632,67035,9,ROZELLA,POLANCO
15320,DEN,GRR,5/26/2016,57,2816,2816,0,48.02407632,67035,9,ROZELLA,POLANCO
15321,RDU,PHX,5/1/2016,643,2816,2816,0,48.02407632,67035,9,ROZELLA,POLANCO
15322,LAS,BWI,5/21/2016,607,2816,2816,0,48.02407632,67035,9,ROZELLA,POLANCO
15323,BNA,DTW,5/11/2016,428,2818,2818,0,52.77732002,22815,1,RANAE,LIVELY
15324,SEA,SMF,5/27/2016,61,2819,2819,1,46.7787292,24607,5,LUCAS,GROGAN
15325,SFO,LAS,5/3/2016,344,2819,2819,1,46.7787292,24607,5,LUCAS,GROGAN
15326,LAS,LBB,5/18/2016,351,2819,2819,1,46.7787292,24607,5,LUCAS,GROGAN
15327,RDU,ATL,5/30/2016,131,2819,2819,1,46.7787292,24607,5,LUCAS,GROGAN
15328,ATL,FLL,5/30/2016,229,2819,2819,1,46.7787292,24607,5,LUCAS,GROGAN
15329,BWI,AUA,5/19/2016,129,2820,2820,1,32.87464123,68824,5,BENNY,GRIFFITHS
15330,LAS,ABQ,5/30/2016,555,2820,2820,1,32.87464123,68824,5,BENNY,GRIFFITHS
15331,LAX,SJC,5/26/2016,397,2820,2820,1,32.87464123,68824,5,BENNY,GRIFFITHS
15332,LAS,OKC,5/17/2016,514,2820,2820,1,32.87464123,68824,5,BENNY,GRIFFITHS
15333,BWI,AUS,5/2/2016,540,2820,2820,1,32.87464123,68824,5,BENNY,GRIFFITHS
15334,SMF,PDX,5/18/2016,289,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15335,BWI,MDW,5/21/2016,497,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15336,LAS,SAN,5/24/2016,193,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15337,AUS,BNA,5/29/2016,562,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15338,DCA,MSY,5/27/2016,349,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15339,DAL,SMF,5/21/2016,613,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15340,BNA,TPA,5/30/2016,259,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15341,OAK,LAX,5/15/2016,68,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15342,MCO,GRR,5/5/2016,352,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15343,MHT,BWI,5/1/2016,423,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15344,SFO,LAS,5/31/2016,498,2821,2821,0,41.18790247,7074,11,LUISE,BOBO
15345,SAT,DAL,5/12/2016,4,2824,2824,0,43.80625028,39475,6,LISBETH,SOWELL
15346,ONT,OAK,5/10/2016,100,2824,2824,0,43.80625028,39475,6,LISBETH,SOWELL
15347,ATL,HOU,5/2/2016,97,2824,2824,0,43.80625028,39475,6,LISBETH,SOWELL
15348,PDX,LAS,5/24/2016,564,2824,2824,0,43.80625028,39475,6,LISBETH,SOWELL
15349,MKE,BOS,5/9/2016,389,2824,2824,0,43.80625028,39475,6,LISBETH,SOWELL
15350,MDW,BNA,5/16/2016,240,2824,2824,0,43.80625028,39475,6,LISBETH,SOWELL
15351,STL,OMA,5/1/2016,322,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15352,ATL,FLL,5/11/2016,335,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15353,PHL,MCO,5/4/2016,173,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15354,MDW,OAK,5/17/2016,637,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15355,CMH,RSW,5/7/2016,351,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15356,DAL,OKC,5/27/2016,1,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15357,ALB,TPA,5/14/2016,583,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15358,PUJ,MDW,5/27/2016,230,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15359,SFO,DEN,5/15/2016,494,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15360,AUS,SJC,5/26/2016,324,2825,2825,1,43.99725423,58356,10,EDMUND,RENDON
15361,SAN,BWI,5/13/2016,542,2826,2826,0,48.72188047,61755,4,JUNITA,MATTHEW
15362,DEN,BOI,5/5/2016,225,2826,2826,0,48.72188047,61755,4,JUNITA,MATTHEW
15363,SEA,BNA,5/15/2016,112,2826,2826,0,48.72188047,61755,4,JUNITA,MATTHEW
15364,LGA,MDW,5/20/2016,410,2826,2826,0,48.72188047,61755,4,JUNITA,MATTHEW
15365,DCA,MKE,5/6/2016,345,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15366,MDW,BNA,5/15/2016,237,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15367,BWI,MCO,5/12/2016,407,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15368,RDU,BWI,5/8/2016,352,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15369,ONT,PHX,5/27/2016,204,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15370,MCO,BUF,5/25/2016,567,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15371,HOU,DAL,5/11/2016,587,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15372,STL,BOS,5/5/2016,82,2827,2827,1,49.61821041,61727,8,SALVATORE,JULIAN
15373,BWI,MDW,5/4/2016,499,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15374,DEN,DTW,5/3/2016,578,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15375,LAS,SAT,5/23/2016,302,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15376,BWI,ISP,5/18/2016,407,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15377,HOU,SJD,5/5/2016,123,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15378,BDL,FLL,5/29/2016,324,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15379,MCO,ORF,5/9/2016,214,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15380,SMF,PHX,5/29/2016,476,2830,2830,0,37.73210968,36462,8,HEDY,EDMOND
15381,MCO,PVD,5/25/2016,227,2831,2831,1,43.50400156,45322,1,SHERMAN,BENAVIDEZ
15382,BDL,TPA,5/23/2016,135,2832,2832,1,42.40788713,96615,4,WILSON,AYRES
15383,LAS,DEN,5/29/2016,62,2832,2832,1,42.40788713,96615,4,WILSON,AYRES
15384,SFO,SAN,5/9/2016,17,2832,2832,1,42.40788713,96615,4,WILSON,AYRES
15385,BUR,PHX,5/16/2016,148,2832,2832,1,42.40788713,96615,4,WILSON,AYRES
15386,MDW,DAY,5/14/2016,447,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15387,SJC,LAX,5/19/2016,58,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15388,TPA,BWI,5/8/2016,348,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15389,BUR,PHX,5/6/2016,508,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15390,DEN,OMA,5/22/2016,124,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15391,PDX,SAN,5/20/2016,289,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15392,ATL,HOU,5/5/2016,28,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15393,PHX,DAL,5/12/2016,276,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15394,SMF,SAN,5/16/2016,530,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15395,MCO,BHM,5/22/2016,461,2836,2836,1,46.38606247,79540,10,ROOSEVELT,SEITZ
15396,DAL,MAF,5/11/2016,8,2837,2837,1,50.07518548,17256,2,ISRAEL,SCHULTE
15397,HOU,CHS,5/19/2016,52,2837,2837,1,50.07518548,17256,2,ISRAEL,SCHULTE
15398,DEN,MDW,5/2/2016,550,2838,2838,1,43.12628748,11791,6,JERMAINE,GILLEY
15399,MDW,LAS,5/4/2016,570,2838,2838,1,43.12628748,11791,6,JERMAINE,GILLEY
15400,TPA,RDU,5/26/2016,363,2838,2838,1,43.12628748,11791,6,JERMAINE,GILLEY
15401,DAL,LAS,5/21/2016,550,2838,2838,1,43.12628748,11791,6,JERMAINE,GILLEY
15402,CUN,BWI,5/9/2016,120,2838,2838,1,43.12628748,11791,6,JERMAINE,GILLEY
15403,ABQ,LAS,5/22/2016,351,2838,2838,1,43.12628748,11791,6,JERMAINE,GILLEY
15404,MKE,LGA,5/20/2016,245,2839,2839,0,40.93806115,13783,2,CICELY,GALLANT
15405,DEN,HOU,5/24/2016,532,2839,2839,0,40.93806115,13783,2,CICELY,GALLANT
15406,SAN,DAL,5/29/2016,288,2841,2841,1,42.30309655,1059,6,LELAND,CASPER
15407,DEN,MCO,5/30/2016,418,2841,2841,1,42.30309655,1059,6,LELAND,CASPER
15408,MSP,ATL,5/12/2016,28,2841,2841,1,42.30309655,1059,6,LELAND,CASPER
15409,BWI,MDW,5/26/2016,216,2841,2841,1,42.30309655,1059,6,LELAND,CASPER
15410,SMF,PHX,5/13/2016,334,2841,2841,1,42.30309655,1059,6,LELAND,CASPER
15411,MSY,AUS,5/24/2016,139,2841,2841,1,42.30309655,1059,6,LELAND,CASPER
15412,DEN,MSP,5/29/2016,283,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15413,SMF,DEN,5/15/2016,287,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15414,LAS,BUF,5/16/2016,570,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15415,LAS,ELP,5/30/2016,128,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15416,PHX,LAS,5/14/2016,241,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15417,TPA,BHM,5/15/2016,159,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15418,DAL,MSY,5/28/2016,145,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15419,TUS,DEN,5/24/2016,43,2843,2843,1,44.39323352,25425,8,GUADALUPE,WOLFORD
15420,SJU,MCO,5/24/2016,519,2847,2847,0,40.54104681,4332,2,VELLA,MCGOVERN
15421,SAT,DAL,5/29/2016,247,2847,2847,0,40.54104681,4332,2,VELLA,MCGOVERN
15422,BWI,MKE,5/6/2016,119,2848,2848,1,42.06806721,12022,2,OWEN,HARDMAN
15423,ATL,MKE,5/1/2016,295,2848,2848,1,42.06806721,12022,2,OWEN,HARDMAN
15424,PBI,BWI,5/28/2016,472,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15425,SLC,OAK,5/19/2016,202,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15426,LAS,IND,5/28/2016,179,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15427,PVD,MCO,5/10/2016,166,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15428,BUR,OAK,5/21/2016,280,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15429,BDL,DEN,5/12/2016,330,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15430,ATL,STL,5/7/2016,35,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15431,BWI,BDL,5/3/2016,426,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15432,MCO,ISP,5/23/2016,214,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15433,BWI,PHX,5/23/2016,616,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15434,MSY,DAL,5/20/2016,175,2849,2849,1,47.56476321,30302,11,RUFUS,HARBIN
15435,FLL,BNA,5/24/2016,467,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15436,HOU,RDU,5/7/2016,420,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15437,BUR,SJC,5/29/2016,254,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15438,MCO,HOU,5/17/2016,88,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15439,PVD,MCO,5/17/2016,470,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15440,PHX,SAN,5/4/2016,388,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15441,MDW,PHL,5/13/2016,225,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15442,BOS,IND,5/25/2016,236,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15443,MDW,ABQ,5/18/2016,431,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15444,ONT,LAS,5/17/2016,624,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15445,BWI,ORF,5/26/2016,459,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15446,STL,LIT,5/7/2016,460,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15447,PHX,MKE,5/30/2016,561,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15448,MDW,PHL,5/29/2016,464,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15449,BOS,MDW,5/22/2016,132,2851,2851,1,50.88696481,31415,15,SAMMY,CHAVARRIA
15450,SJC,BUR,5/18/2016,514,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15451,ELP,PHX,5/10/2016,14,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15452,OKC,DAL,5/4/2016,1,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15453,SNA,OAK,5/7/2016,488,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15454,ONT,LAS,5/22/2016,258,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15455,MCO,BDL,5/1/2016,599,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15456,DEN,EWR,5/19/2016,161,2852,2852,1,42.52849887,46266,7,KRISTOPHER,BRINK
15457,MDW,LGA,5/24/2016,156,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15458,LAX,LAS,5/18/2016,42,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15459,LAX,SJC,5/24/2016,73,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15460,MDW,SEA,5/1/2016,561,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15461,MDW,MCI,5/5/2016,331,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15462,DEN,SNA,5/6/2016,177,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15463,DCA,CMH,5/23/2016,425,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15464,SJC,LAX,5/9/2016,262,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15465,DEN,IAD,5/18/2016,532,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15466,DAL,MSY,5/30/2016,404,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15467,STL,EWR,5/31/2016,435,2853,2853,1,45.76597105,20755,11,MACK,BECKETT
15468,MCO,RDU,5/7/2016,84,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15469,PIT,ATL,5/16/2016,462,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15470,SMF,SAN,5/5/2016,356,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15471,CLE,MDW,5/9/2016,229,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15472,PHX,DAL,5/7/2016,70,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15473,LAX,HOU,5/23/2016,123,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15474,FLL,PIT,5/12/2016,403,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15475,SLC,MDW,5/12/2016,461,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15476,OAK,BUR,5/21/2016,313,2854,2854,1,50.087140600000005,79743,9,LEVI,BAGWELL
15477,BWI,HOU,5/27/2016,124,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15478,STL,SAT,5/27/2016,37,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15479,PHX,MCI,5/25/2016,308,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15480,PHL,ATL,5/27/2016,265,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15481,MKE,MCI,5/7/2016,500,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15482,RSW,MDW,5/28/2016,596,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15483,STL,BNA,5/22/2016,196,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15484,ABQ,PHX,5/28/2016,216,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15485,PDX,SJC,5/1/2016,247,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15486,AUS,PHX,5/8/2016,410,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15487,LAS,MDW,5/27/2016,376,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15488,MCI,DAL,5/15/2016,54,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15489,DEN,LAX,5/31/2016,86,2855,2855,0,44.31417301,62293,13,MAYBELL,ARMSTEAD
15490,ABQ,PHX,5/15/2016,274,2856,2856,1,48.0059302,48175,1,GUSTAVO,ANGLIN
15491,CHS,HOU,5/3/2016,448,2860,2860,0,41.7747794,15770,2,LORY,JETT
15492,OAK,LAS,5/26/2016,93,2860,2860,0,41.7747794,15770,2,LORY,JETT
15493,HOU,DAL,5/27/2016,3,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15494,CMH,ATL,5/23/2016,13,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15495,SFO,LAX,5/20/2016,33,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15496,MDW,BOS,5/14/2016,214,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15497,STL,BWI,5/17/2016,121,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15498,LAX,LAS,5/26/2016,257,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15499,ATL,RDU,5/9/2016,470,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15500,PHX,PDX,5/15/2016,524,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15501,TPA,BHM,5/2/2016,223,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15502,DEN,STL,5/26/2016,157,2861,2861,1,38.50037884,99729,10,ELLIS,HOFFMANN
15503,TPA,DCA,5/15/2016,264,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15504,BWI,SAT,5/3/2016,305,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15505,LAS,IND,5/28/2016,179,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15506,BNA,DEN,5/14/2016,80,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15507,EWR,MDW,5/19/2016,293,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15508,LAS,OKC,5/3/2016,101,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15509,FLL,MSY,5/26/2016,165,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15510,LAS,RNO,5/11/2016,615,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15511,LAS,BWI,5/11/2016,376,2862,2862,0,43.90999596,26448,9,LIBERTY,GREENFIELD
15512,SAN,PHX,5/4/2016,486,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15513,BNA,SAT,5/12/2016,96,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15514,ONT,SJC,5/5/2016,189,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15515,ECP,BNA,5/1/2016,234,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15516,LAS,OKC,5/14/2016,343,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15517,MCO,BDL,5/11/2016,567,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15518,BWI,CLE,5/21/2016,335,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15519,SAT,MSY,5/26/2016,498,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15520,MDW,LAS,5/26/2016,563,2863,2863,1,46.58583708,96027,9,GILBERTO,FORTE
15521,PDX,SNA,5/25/2016,176,2865,2865,1,43.56042965,67570,6,NICOLAS,BROOME
15522,MCO,DEN,5/1/2016,548,2865,2865,1,43.56042965,67570,6,NICOLAS,BROOME
15523,DAL,STL,5/10/2016,69,2865,2865,1,43.56042965,67570,6,NICOLAS,BROOME
15524,PHX,SFO,5/3/2016,626,2865,2865,1,43.56042965,67570,6,NICOLAS,BROOME
15525,OAK,BOI,5/25/2016,76,2865,2865,1,43.56042965,67570,6,NICOLAS,BROOME
15526,ROC,BWI,5/1/2016,482,2865,2865,1,43.56042965,67570,6,NICOLAS,BROOME
15527,DEN,MCO,5/13/2016,550,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15528,PVD,TPA,5/2/2016,629,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15529,MCI,DAL,5/15/2016,204,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15530,HOU,AUS,5/16/2016,88,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15531,DEN,FLL,5/30/2016,225,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15532,TPA,BDL,5/29/2016,417,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15533,SAN,SFO,5/10/2016,30,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15534,CMH,STL,5/6/2016,215,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15535,LAX,SFO,5/16/2016,30,2866,2866,1,49.12869882,13042,9,LAURENCE,SISSON
15536,DEN,SNA,5/20/2016,157,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15537,BNA,PHL,5/22/2016,452,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15538,CAK,ATL,5/30/2016,86,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15539,DEN,AUS,5/13/2016,325,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15540,DAL,MSY,5/20/2016,314,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15541,RSW,BWI,5/8/2016,484,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15542,SAN,DEN,5/18/2016,109,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15543,SAT,ELP,5/5/2016,405,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15544,LGA,DAL,5/25/2016,412,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15545,MCI,MKE,5/15/2016,344,2868,2868,0,39.97083965,84103,10,KATRICE,JUDE
15546,ICT,STL,5/18/2016,393,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15547,BNA,DCA,5/25/2016,417,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15548,DEN,PIT,5/12/2016,477,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15549,SAN,OAK,5/18/2016,341,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15550,MDW,BHM,5/30/2016,404,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15551,SFO,SAN,5/12/2016,17,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15552,MCI,OAK,5/11/2016,418,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15553,ABQ,LAX,5/26/2016,42,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15554,STL,AUS,5/2/2016,287,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15555,OAK,ONT,5/19/2016,382,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15556,BOS,DEN,5/21/2016,614,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15557,TPA,PVD,5/18/2016,300,2869,2869,0,43.13134531,68865,12,KASIE,YOUNGER
15558,BWI,IND,5/16/2016,163,2872,2872,0,43.71819941,90290,3,JADWIGA,MARVIN
15559,BNA,HOU,5/13/2016,374,2872,2872,0,43.71819941,90290,3,JADWIGA,MARVIN
15560,SJU,MCO,5/19/2016,248,2872,2872,0,43.71819941,90290,3,JADWIGA,MARVIN
15561,IND,DCA,5/9/2016,399,2873,2873,0,47.29505636,78203,6,GLENNIE,MACE
15562,SJC,PHX,5/31/2016,92,2873,2873,0,47.29505636,78203,6,GLENNIE,MACE
15563,DEN,LGA,5/7/2016,186,2873,2873,0,47.29505636,78203,6,GLENNIE,MACE
15564,BUR,SFO,5/31/2016,416,2873,2873,0,47.29505636,78203,6,GLENNIE,MACE
15565,TPA,BUF,5/24/2016,542,2873,2873,0,47.29505636,78203,6,GLENNIE,MACE
15566,ABQ,BWI,5/17/2016,596,2873,2873,0,47.29505636,78203,6,GLENNIE,MACE
15567,MSP,DEN,5/22/2016,90,2876,2876,0,58.16381929,20755,4,EPIFANIA,GOSSETT
15568,DAL,HOU,5/20/2016,189,2876,2876,0,58.16381929,20755,4,EPIFANIA,GOSSETT
15569,PHX,SAN,5/1/2016,473,2876,2876,0,58.16381929,20755,4,EPIFANIA,GOSSETT
15570,DCA,MCI,5/31/2016,183,2876,2876,0,58.16381929,20755,4,EPIFANIA,GOSSETT
15571,LAS,SFO,5/14/2016,161,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15572,OMA,PHX,5/27/2016,93,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15573,CHS,BNA,5/28/2016,349,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15574,BUR,SMF,5/8/2016,161,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15575,DEN,MCI,5/13/2016,551,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15576,MDW,BWI,5/1/2016,302,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15577,SFO,LAX,5/14/2016,255,2877,2877,0,34.75967293,2215,7,DYAN,FRANTZ
15578,DEN,SAT,5/27/2016,109,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15579,MDW,CMH,5/16/2016,216,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15580,LAS,AMA,5/25/2016,487,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15581,LAS,MCI,5/18/2016,74,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15582,LAS,SFO,5/31/2016,506,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15583,BOI,OAK,5/14/2016,118,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15584,LGA,MDW,5/15/2016,119,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15585,BOS,DEN,5/1/2016,626,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
15586,LAX,DEN,5/1/2016,531,2878,2878,0,43.31188599,79540,14,DORIE,FOGLE
