CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
3099,0,46,5453,0,TOMI,SILER
3100,1,38,99729,0,JEFFERSON,RUST
3101,1,45,27823,0,ELVIS,RAWLS
3102,1,43,97231,1,BERNARDO,RAWLINGS
3103,0,39,71149,0,REYNALDA,PRIETO
3104,0,45,13042,0,RAGUEL,NILES
3105,1,48,74878,2,DONOVAN,MCNEELY
3106,1,39,68865,11,BASIL,MCAFEE
3107,1,51,75089,0,RILEY,HULSEY
3108,1,45,15088,4,OLLIE,HARLAN
3109,1,43,28407,2,NICKOLAS,HACKNEY
3110,0,45,73747,18,MITCHELL,GALVEZ
3111,1,31,95852,2,SCOT,ESCALANTE
3112,1,47,10545,0,VINCE,DELAGARZA
3113,0,45,715,7,MIGNON,CRIDER
3114,1,41,16201,0,EDDY,CHARLTON
3115,1,45,85269,0,SEBASTIAN,BANDY
3116,0,45,37753,3,MARIVEL,WILBANKS
3117,1,38,30747,9,ULYSSES,STOWE
3118,1,44,64490,0,HERIBERTO,STEINBERG
3119,1,36,32541,7,DONNELL,SAMSON
3120,0,52,60932,8,LAURYN,RENFRO
3121,0,43,17254,6,LATRISHA,MASTERSON
3122,1,42,36804,21,DAVIS,MASSIE
3123,1,37,88348,5,GAVIN,LANHAM
3124,0,42,60030,5,KARY,HASKELL
3125,0,43,10072,1,JOSPHINE,HAMRICK
3126,1,45,90084,6,ROMEO,FORT
3127,0,36,65261,3,JETTA,DEHART
3128,0,42,5354,0,JANISE,CARD
3129,1,47,43084,8,DANTE,BURDETTE
3130,0,45,68066,3,IVELISSE,BRANSON
3131,0,44,93304,0,GLYNIS,BOURNE
3132,1,47,90813,6,ODELL,BABIN
3133,1,42,93584,0,MAXWELL,ALEMAN
3134,1,40,95677,9,JARVIS,WORTHY
3135,0,41,18621,3,DEMETRIUS,TIBBS
3136,0,47,10281,13,DANYELL,SWEAT
3137,1,48,10171,0,MARY,SMOOT
3138,1,44,88348,7,DUDLEY,SLACK
3139,0,39,47654,0,CORALEE,PARADIS
3140,1,43,54313,0,SANFORD,PACKARD
3141,1,48,90051,0,COLBY,MULL
3142,1,47,70818,3,CARMELO,LUCE
3143,1,39,74878,9,BARNEY,HOUGHTON
3144,1,45,14710,7,NESTOR,GANTT
3145,0,43,17833,14,ALESHIA,FURMAN
3146,0,42,81335,1,YUNG,DANNER
3147,1,31,92663,3,DONNY,CHRISTIANSON
3148,1,39,47516,7,ART,BURGE
3149,0,50,11791,0,TRINH,BRODERICK
3150,0,43,62426,0,THORA,ASHFORD
3151,0,44,94709,8,TAI,ARNDT
3152,0,43,88348,12,SVETLANA,ALMEIDA
3153,1,45,2215,1,ISIDRO,STALLWORTH
3154,1,47,72740,3,TRUMAN,SHADE
3155,1,46,56382,18,DELMAR,SEARCY
3156,1,49,61516,10,JOHNATHON,SAGER
3157,1,46,77448,12,SILAS,NOONAN
3158,1,52,75372,3,FREDERIC,MCLEMORE
3159,0,51,43270,0,MALLIE,MCINTIRE
3160,1,44,27890,0,KIRBY,MAXEY
3161,1,38,15206,4,IRWIN,LAVIGNE
3162,1,38,83539,17,CRUZ,JOBE
3163,1,39,30302,18,MERLIN,IRELAND
3164,0,44,33835,0,LALA,FERRER
3165,0,37,29369,13,LACHELLE,FALK
3166,0,43,91944,0,KLARA,EDGAR
3167,0,49,40847,6,KANDIS,COFFIN
3168,1,46,97469,0,HARRIS,BYRNES
3169,1,43,33615,0,CLEO,ARANDA
3170,0,43,21401,3,JAYE,APODACA
3171,0,38,69157,8,HANG,STAMPS
3172,0,45,91946,13,GRAYCE,ROUNDS
3173,0,45,97231,6,GERTUDE,PEEK
3174,1,37,56382,10,AURELIO,OLMSTEAD
3175,1,44,48465,6,WINFRED,LEWANDOWSKI
3176,0,45,47138,0,CLORINDA,KAMINSKI
3177,1,42,78353,18,COLLIN,HER
3178,0,40,37412,11,CHERY,DUNAWAY
3179,0,42,2763,8,CAROLA,BRUNS
3180,0,41,78759,8,BREANN,BRACKETT
3181,1,37,38658,8,EMORY,AMATO
3182,0,49,58325,0,BERNARDINE,REICH
3183,1,51,52533,9,MOHAMMAD,MCCLUNG
3184,1,42,60144,0,MARIANO,LACROIX
3185,1,46,11791,0,DANIAL,KOONTZ
3186,1,36,26104,6,BLAIR,HERRICK
3187,0,40,81335,4,ALITA,HARDESTY
3188,1,43,50586,10,DIRK,FLANDERS
3189,1,39,32541,0,BRANDEN,COUSINS
3190,0,52,19885,0,YESSENIA,CLOSE
3191,0,46,47383,10,TOBI,CATO
3192,0,44,28574,2,TASIA,CADE
3193,1,35,79743,4,BUFORD,VICKERY
3194,1,40,29208,5,GERMAN,SHANK
3195,0,42,27890,0,SHIRELY,NAGEL
3196,1,42,19492,0,WILMER,DUPUIS
3197,1,39,68824,8,JOAN,CROTEAU
3198,0,42,49920,0,SHANTELLE,COTTER
3199,1,43,44859,1,ZACHERY,CABLE
3200,0,35,74840,2,ROYCE,STUCKEY
3201,0,46,44614,11,REBECKA,STINE
3202,0,42,55360,0,REAGAN,PORTERFIELD
3203,1,42,85937,0,DALTON,PAULEY
3204,1,40,46303,4,MONROE,NYE
3205,1,43,62665,11,JOSUE,MOFFITT
3206,1,43,61830,6,DOMINIQUE,LU
3207,0,38,21401,12,MARLINE,KNUDSEN
3208,0,46,84103,0,MARICA,HARDWICK
3209,1,38,30725,1,WILFORD,GOFORTH
3210,0,50,44614,3,LATOYIA,DUPONT
3211,0,41,22736,0,LASONYA,BLUNT
3212,1,40,16201,11,CARSON,BARROWS
3213,1,34,14131,15,THERON,BARNHILL
3214,0,39,16220,0,KEITHA,SHULL
3215,1,52,45322,0,DAREN,RASH
3216,0,47,68846,11,JAYMIE,RALPH
3217,1,42,19492,20,HOUSTON,PENNY
3218,0,44,90290,5,GRICELDA,LORENZO
3219,0,47,10072,0,GINETTE,LOFTIS
3220,1,42,38627,12,JAME,LEMAY
3221,0,48,62665,7,ELINA,KITCHENS
3222,0,41,45119,6,ELFRIEDA,HORVATH
3223,1,38,24012,1,BENNETT,GRENIER
3224,1,44,5354,10,OCTAVIO,FUCHS
3225,1,43,77447,0,CORNELL,FAIRBANKS
3226,1,36,46070,0,LAVERNE,CULBERTSON
3227,0,46,68824,10,AVERY,CALKINS
3228,0,43,22850,0,AURORE,BURNSIDE
3229,0,50,44864,4,ANNAMARIA,BEATTIE
3230,0,40,47986,0,ALLEEN,ASHWORTH
3231,0,43,33918,1,AILENE,ALBERTSON
3232,1,38,78847,0,GIOVANNI,WERTZ
3233,0,46,78585,6,YASMINE,VO
3234,0,43,85269,0,VASHTI,VAUGHT
3235,1,44,73154,0,CYRIL,VALLEJO
3236,0,41,68865,6,TREASA,TYREE
3237,1,39,96028,3,STEVIE,TURK
3238,1,45,44264,5,LON,TUCK
3239,1,42,95959,10,FREEMAN,TIJERINA
3240,0,44,14706,2,SHARIE,SAGE
3241,1,44,30822,5,DUNCAN,PICARD
3242,1,46,73154,1,KENNITH,PETERMAN
3243,1,44,67035,5,CARMINE,OTIS
3244,0,43,20719,1,PA,MARROQUIN
3245,0,37,12866,0,NEDA,MARR
3246,1,43,77447,4,ERICH,LANTZ
3247,1,51,61725,2,CHADWICK,HOANG
3248,0,46,41263,3,MILDA,DEMARCO
3249,0,41,43084,2,MARYANNA,DAILY
3250,0,44,97469,1,MARAGRET,CONE
3251,0,48,60144,8,MABELLE,BERUBE
3252,0,44,48622,12,LUETTA,BARNETTE
3253,1,45,96027,0,MORTON,WHARTON
3254,1,40,50302,8,JONAS,STINNETT
3255,0,49,77090,5,LATARSHA,SLOCUM
3256,1,47,61755,5,MITCHEL,SCANLON
3257,0,40,95852,4,LAJUANA,SANDER
3258,0,41,9172,3,KRISSY,PINTO
3259,1,39,38658,0,RICH,MANCUSO
3260,0,50,95959,0,KARENA,LIMA
3261,0,36,56387,0,JON,JUDGE
3262,1,37,33991,0,ALPHONSE,HEADLEY
3263,0,38,93665,16,JERICA,EPSTEIN
3264,1,35,95035,8,MAJOR,COUNTS
3265,0,34,62515,3,JANUARY,CLARKSON
3266,1,36,60144,9,JARRETT,CARNAHAN
3267,1,43,38402,0,BROOKS,BRICE
3268,1,56,54313,5,ARIEL,BOREN
3269,0,39,18098,0,IVEY,ARTEAGA
3270,1,46,24048,0,DUSTY,ADAME
3271,1,46,11791,0,LUCIANO,ZOOK
3272,1,41,91343,5,LINDSEY,WHITTLE
3273,0,42,49737,0,DREW,WHITEHURST
3274,0,43,2748,10,DOMITILA,WENZEL
3275,1,44,14449,0,SCOTTIE,SAXTON
3276,1,45,25425,10,EUGENIO,RHEA
3277,0,35,84328,16,CREOLA,REDDICK
3278,0,49,32403,0,CARLI,PUENTE
3279,0,54,68066,0,CAMIE,HAZEL
3280,0,42,58260,0,BUNNY,HANDLEY
3281,1,46,29118,9,ARNULFO,HAGGERTY
3282,0,45,93450,13,ASHANTI,EARLEY
3283,0,41,78150,0,ANISHA,DEVLIN
3284,0,48,44614,1,ALEEN,DALLAS
3285,0,47,77237,0,ADAH,CHAFFIN
3286,0,50,33857,6,YASUKO,CADY
3287,1,44,19366,11,ALDO,AHMED
3288,0,58,28391,0,VIKI,ACUNA
3289,1,44,46320,9,ROYAL,SOLANO
3290,1,42,71410,0,MITCH,SIGLER
3291,0,44,60030,0,TINISHA,POLLACK
3292,1,43,97102,1,ABE,PENDERGRASS
3293,0,44,24012,1,TERISA,OSTRANDER
3294,1,44,6928,0,MARQUIS,JANES
3295,0,42,37863,6,TANEKA,FRANCOIS
3296,0,38,61299,0,SIMONNE,FINE
3297,0,44,62515,10,SHALANDA,CRUTCHFIELD
3298,0,41,94066,8,SERITA,CORDELL
3299,0,42,95852,15,RESSIE,CHAMBERLIN
3300,1,38,69162,11,EMILE,BRUBAKER
3301,1,44,17885,9,ELMO,BAPTISTE
3302,1,46,20409,1,ARON,WILLSON
3303,1,40,81237,0,LEOPOLDO,REIS
3304,0,44,32909,8,MERRILL,NEELEY
3305,0,42,68865,0,MARGHERITA,MULLIN
3306,0,43,78614,6,MANDIE,MERCIER
3307,0,40,90264,0,MAN,LIRA
3308,0,40,33857,0,MAIRE,LAYMAN
3309,1,37,4487,7,RODRICK,KEELING
3310,0,45,40847,0,LUCI,HIGDON
3311,1,37,73154,5,LUCIO,GUEST
3312,1,43,38658,0,JERROD,FORRESTER
3313,1,47,18465,0,WESTON,ESPINAL
3314,1,40,17885,0,HERSHEL,DION
3315,0,50,81335,10,LASHAWNDA,CHAPIN
3316,0,41,43420,0,LAKIA,CARL
3317,1,42,68440,0,LEMUEL,WARFIELD
3318,1,43,69162,11,LAVERN,TOLEDO
3319,0,45,5678,2,KRYSTEN,PULIDO
3320,1,45,18223,0,JULES,PEEBLES
3321,1,48,57451,0,GIL,NAGY
3322,0,41,43755,1,JUDE,MONTAGUE
3323,1,53,31415,0,AHMAD,MELLO
3324,1,42,77237,6,NIGEL,LEAR
3325,1,34,58250,13,EFREN,JAEGER
3326,1,45,40290,12,ANTWAN,HOGG
3327,1,44,77206,5,ALDEN,GRAFF
3328,0,59,90290,6,EILENE,FURR
3329,0,41,37753,1,DEON,DERRICK
3330,0,48,77407,7,DELOISE,CAVE
3331,0,46,1472,0,DEEDEE,CANADA
3332,0,38,7874,5,DANNIE,SOLIZ
3333,0,42,55191,0,CONCEPTION,POORE
3334,1,39,92055,8,DEANDRE,MENDENHALL
3335,0,47,14453,0,CHERILYN,MCLAURIN
3336,0,31,2061,0,CHANG,MAESTAS
3337,0,39,77448,0,CALANDRA,LOW
3338,0,40,95250,0,BERRY,GABLE
3339,0,37,43420,0,ARMANDINA,BELT
3340,0,43,35032,11,ANISA,BARRAZA
3341,0,41,25706,6,ULA,TILLERY
3342,1,50,19038,10,JEROLD,SNEAD
3343,0,38,53826,9,TIERA,POND
3344,0,46,35618,0,THERESSA,NEILL
3345,0,41,66537,11,STEPHANIA,MCCULLOCH
3346,0,39,52621,4,SIMA,MCCORKLE
3347,1,44,14559,8,DEON,LIGHTFOOT
3348,1,43,77072,0,CHRISTOPER,HUTCHINGS
3349,1,51,94066,9,ALFONZO,HOLLOMAN
3350,0,38,17833,10,SHAQUITA,HARNESS
3351,0,46,65332,0,SHALA,DORN
3352,0,47,62923,9,SAMMY,COUNCIL
3353,0,49,62923,5,ROSSANA,BOCK
3354,0,50,84047,10,NOHEMI,ZIELINSKI
3355,0,42,57451,10,NERY,TURLEY
3356,0,40,37753,0,MORIAH,TREADWELL
3357,1,47,29369,6,CAROL,STPIERRE
3358,1,41,15455,2,BRENTON,STARLING
3359,1,35,4282,2,YONG,SOMERS
3360,1,52,15357,8,OLIN,OSWALD
3361,0,41,48465,3,MARISHA,MERRICK
3362,1,50,95961,2,FAUSTINO,MARQUIS
3363,1,41,75089,12,CLAUDIO,IVORY
3364,1,48,70548,0,JUDSON,EASTERLING
3365,1,42,44242,7,GINO,BIVENS
3366,1,50,8105,6,EDGARDO,TRUITT
3367,0,48,2446,2,LORETTE,POSTON
3368,1,56,58656,14,ALEC,PARRY
3369,1,46,85086,2,TANNER,ONTIVEROS
3370,1,36,46320,6,JARRED,OLIVAREZ
3371,1,34,69162,9,DONN,NEVILLE
3372,0,47,14710,11,LAURINDA,MOREAU
3373,0,45,16201,6,LASHON,MEDLIN
3374,0,42,81335,1,KIT,MA
3375,1,51,21734,16,PRINCE,LENZ
3376,1,35,39183,0,PORFIRIO,KNOWLTON
3377,1,42,13042,0,ODIS,FAIRLEY
3378,0,42,46017,0,KAI,COBBS
3379,0,41,47654,0,JONE,CHISOLM
3380,0,44,70500,0,JOANE,BANNISTER
3381,0,46,10072,0,JI,WOODWORTH
3382,1,46,18239,7,TOD,TOLER
3383,0,47,83851,5,JANELLA,OCASIO
3384,0,43,50427,0,JA,NORIEGA
3385,1,39,58250,3,KORY,NEUMAN
3386,0,46,62515,0,HERTHA,MOYE
3387,0,48,97102,7,FRANCENE,MILBURN
3388,0,42,99729,0,ELINORE,MCCLANAHAN
3389,0,37,88119,7,DESPINA,LILLEY
3390,0,47,80432,0,DELSIE,HANES
3391,0,45,29070,0,DEEDRA,FLANNERY
3392,1,44,17220,0,ORVAL,DELLINGER
3393,1,48,75372,2,MAURO,DANIELSON
3394,1,52,93304,0,DANNIE,CONTI
3395,1,39,51453,24,ZACHARIAH,BLODGETT
3396,1,59,12474,0,OLEN,BEERS
3397,1,43,71410,5,ANIBAL,WEATHERFORD
3398,1,52,92801,11,MILO,STRAIN
3399,0,42,97102,0,BLONDELL,KARR
3400,0,42,27890,12,BIBI,HITT
3401,0,43,14453,6,BEAULAH,DENHAM
3402,0,35,19885,0,BEATA,CUSTER
3403,0,46,95961,0,ANNITA,COBLE
3404,0,40,50586,0,AGRIPINA,CLOUGH
3405,0,46,43084,2,VIRGEN,CASTEEL
3406,1,46,72959,0,LENNY,BOLDUC
3407,0,46,99353,0,UN,BATCHELOR
3408,1,38,76179,19,RICHIE,AMMONS
3409,0,41,49737,0,TOMMYE,WHITLOW
3410,1,42,91944,14,HORACIO,TIERNEY
3411,0,48,61516,0,TARRA,STATEN
3412,1,44,48622,6,MOHAMED,SIBLEY
3413,0,39,84312,5,TAMMERA,SEIFERT
3414,1,43,50427,0,DARIO,SCHUBERT
3415,0,38,14559,8,SADYE,SALCEDO
3416,0,49,56669,0,RUTHANNE,MATTISON
3417,0,39,38627,0,ROCHEL,LANEY
3418,1,42,48121,9,JONAH,HAGGARD
3419,0,40,56623,16,PURA,GROOMS
3420,0,48,68718,8,NENITA,DIX
3421,1,39,32968,8,HANK,DEES
3422,1,43,69216,0,SUNG,CROMER
3423,1,49,17256,0,RUPERT,COOKS
3424,0,50,37863,0,MELODEE,COLSON
3425,1,45,96028,0,KENTON,CASWELL
3426,0,45,22402,0,LUCILLA,ZARATE
3427,1,46,17579,13,CHI,SWISHER
3428,1,42,70176,7,ANTONE,STACEY
3429,1,43,16220,5,WALDO,SHIN
3430,1,46,36804,8,FREDRIC,RAGAN
3431,0,37,46361,6,KEREN,PRIDGEN
3432,1,46,79063,9,QUINN,MCVEY
3433,0,58,71151,5,GEORGEANN,MATHENY
3434,0,43,48465,9,GENNA,LEIGH
3435,1,40,17256,13,WALKER,LAFLEUR
3436,1,44,13113,0,TYREE,FRANZ
3437,1,43,60474,0,JEFFEREY,FERRARO
3438,0,47,30822,0,EUFEMIA,DUGGER
3439,0,39,27873,0,EMELY,WHITESIDE
3440,1,40,48050,9,STANFORD,RIGSBY
3441,1,44,27703,0,OREN,MCMURRAY
3442,1,44,36901,0,NOBLE,LEHMANN
3443,0,44,70500,5,DEADRA,LARGE
3444,1,34,15770,11,MIKEL,JACOBY
3445,1,48,25625,12,ENOCH,HILDEBRAND
3446,0,53,14453,13,CHAN,HENDRICK
3447,1,46,60597,9,QUINTIN,HEADRICK
3448,0,37,28407,8,CASSONDRA,GOAD
3449,1,43,77020,0,FLORENCIO,FINCHER
3450,1,37,10286,8,DARRICK,DRURY
3451,0,42,37412,4,BERNA,BORGES
3452,1,44,48465,11,MINH,ARCHIBALD
3453,0,50,85062,0,ANAMARIA,ALBERS
3454,1,38,49737,0,GIUSEPPE,WOODCOCK
3455,0,42,43420,0,WESLEY,TRAPP
3456,0,57,83654,3,VERTIE,SOARES
3457,1,46,37876,4,TYRELL,SEATON
3458,0,50,24048,0,TORRI,RICHIE
3459,1,48,81237,0,KEENAN,MONSON
3460,1,43,43780,3,WERNER,LUCKETT
3461,1,41,84312,13,THEO,LINDBERG
3462,1,38,64490,0,GERALDO,KOPP
3463,0,41,60474,0,SEASON,KEETON
3464,1,42,8322,4,COLUMBUS,HSU
3465,1,43,39475,20,CHET,HEALEY
3466,1,49,14131,12,BERTRAM,GARVEY
3467,0,29,25625,5,ROSY,GADDY
3468,0,38,12236,1,ROBERTO,FAIN
3469,1,43,61725,0,HILTON,BURCHFIELD
3470,1,45,56425,1,DWAIN,BADGER
3471,1,42,94570,23,DONTE,WENTWORTH
3472,1,39,44242,0,TYRON,STRAND
3473,1,48,43420,0,OMER,STACK
3474,0,45,58356,8,ONITA,SPOONER
3475,0,44,95542,0,NISHA,SAUCIER
3476,1,41,53826,16,FERMIN,SALES
3477,1,47,72540,7,CHUNG,RUBY
3478,0,28,15088,9,NEVADA,RICCI
3479,0,45,33646,0,NAM,PLUNKETT
3480,0,47,60453,0,MERLYN,PANNELL
3481,1,47,93637,6,BO,NESS
3482,0,40,18223,8,MARYLOUISE,LEGER
3483,1,37,32190,1,WHITNEY,HOY
3484,1,41,39475,3,TEODORO,FREITAS
3485,1,44,39475,9,MCKINLEY,FONG
3486,0,39,12416,13,MARGENE,ELIZONDO
3487,1,46,43084,5,GARFIELD,DUVAL
3488,0,43,53237,11,LONDA,CHUN
3489,0,45,10171,6,LEONTINE,CALVIN
3490,0,37,72740,0,LEOMA,BEAUDOIN
3491,0,41,8105,0,LEIA,URBINA
3492,0,37,61516,0,LAWRENCE,STOCK
3493,1,51,30816,6,KING,RICKARD
3494,0,46,48268,10,LANORA,PARTIN
3495,1,41,14131,10,DARON,MOE
3496,1,42,60597,1,CHONG,MCGREW
3497,1,52,53176,3,SAMUAL,MCCLINTOCK
3498,1,47,29118,3,PARIS,LEDOUX
3499,1,42,52621,13,OTHA,FORSYTH
3500,1,39,37863,0,MIQUEL,FAISON
3501,0,32,65332,0,JOHNETTE,DEVRIES
3502,1,46,92280,3,EUSEBIO,BERTRAND
3503,0,41,60610,12,JEANETT,WASSON
3504,0,53,95677,1,IZETTA,TILTON
3505,0,47,77237,13,HIEDI,SCARBROUGH
3506,0,42,92280,2,HEIKE,PRIDE
3507,0,43,19492,0,HASSIE,OH
3508,1,43,94066,0,WILBER,LEUNG
3509,1,39,29474,9,RENATO,LARRY
3510,0,42,49793,2,GEORGANN,IRVINE
3511,0,49,62334,0,FIDELA,GARBER
3512,0,41,11740,0,FERNANDE,DENNING
3513,0,36,27873,7,ELWANDA,CORRAL
3514,1,37,12416,13,CHAS,COLLEY
3515,0,43,30816,12,ELIZ,CASTLEBERRY
3516,0,43,42402,6,DUSTI,BOWLIN
3517,0,42,48268,2,DOTTY,BOGAN
3518,1,37,40385,0,ARDEN,BEALE
3519,0,44,62334,0,CORALIE,BAINES
3520,1,43,39183,5,KELLEY,TRUE
3521,0,48,22402,0,ARGENTINA,TRICE
3522,1,45,83851,4,DESHAWN,RAYBURN
3523,0,38,41812,0,XENIA,PARKINSON
3524,1,37,50847,8,SHAYNE,PAK
3525,0,51,33069,9,VANETTA,NUNES
3526,0,44,65534,4,TORRIE,MCMILLEN
3527,1,43,82006,0,DANILO,LEAHY
3528,1,41,2061,7,CLAUD,LEA
3529,0,41,53176,9,TAMBRA,KIMMEL
3530,0,44,17254,6,TAMA,HIGGS
3531,0,50,21401,8,STEPANIE,FULMER
3532,1,51,53575,6,RAYFORD,CARDEN
3533,1,42,66526,14,CRISTOBAL,BEDFORD
3534,1,55,41562,4,AMBROSE,TAGGART
3535,1,41,19885,0,TITUS,SPEARMAN
3536,0,48,83851,0,SHAE,REGISTER
3537,1,42,90051,14,FELTON,PRICHARD
3538,1,48,81523,2,EZEQUIEL,MORRILL
3539,0,44,80432,0,SANDEE,KOONCE
3540,1,45,14453,0,STANTON,HEINZ
3541,0,45,85062,6,PRISCILA,HEDGES
3542,1,53,77072,3,LEN,GUENTHER
3543,0,47,84103,8,NADENE,GRICE
3544,0,45,56382,14,MUOI,FINDLEY
3545,0,46,26104,17,MICHELINA,EARLE
3546,0,42,35058,0,MERCEDEZ,DOVER
3547,0,49,18465,5,MARYROSE,CREIGHTON
3548,0,46,19492,1,MARIN,BOOTHE
3549,1,42,17256,12,WALTON,BAYER
3550,0,37,25843,17,MAO,ARREOLA
3551,0,39,68865,14,MAGALI,VITALE
3552,1,47,97469,22,JUDE,VALLES
3553,1,42,33425,1,DOUGLASS,SEE
3554,1,45,38046,2,CORDELL,RANEY
3555,1,42,40290,0,OSWALDO,PETER
3556,1,35,56623,18,ELLSWORTH,OSGOOD
3557,0,43,25706,7,KAROLINE,LOWELL
3558,1,36,76179,7,TONEY,HANLON
3559,0,46,36804,8,KAMALA,BURLEY
3560,0,55,96841,0,JUSTA,BOUNDS
3561,1,45,2763,10,BRITT,WORDEN
3562,0,50,90290,11,JENNINE,WEATHERLY
3563,0,45,72930,0,JACQUETTA,VETTER
3564,1,37,91946,3,HONG,TANAKA
3565,0,46,38627,5,GERALD,STILTNER
3566,1,40,27703,5,JOHNSON,SELL
3567,1,36,46361,16,ISREAL,NEVAREZ
3568,1,45,90084,4,GAYLE,MOSBY
3569,1,44,54934,9,GARRET,MONTERO
3570,0,38,50427,12,ELANE,MELANCON
3571,0,43,48050,6,EHTEL,HARTER
3572,1,36,2763,18,ARLEN,HAMER
3573,0,55,15357,11,DULCIE,GOBLE
3574,1,44,85193,6,WARNER,GLADDEN
3575,0,41,78847,0,CRIS,GIST
3576,0,43,46058,3,CLASSIE,GINN
3577,1,47,39661,16,MANUAL,AKIN
3578,1,47,44242,10,JAE,ZARAGOZA
3579,0,38,14453,7,CAROYLN,TOWNS
3580,0,45,25607,0,CARMINA,TARVER
3581,0,42,29208,11,CARITA,SAMMONS
3582,0,51,17254,5,BRIAN,ROYSTER
3583,1,43,5678,10,MICHALE,OREILLY
3584,0,42,78056,0,AYAKO,MUIR
3585,0,41,15062,0,ARICA,MOREHEAD
3586,0,39,8550,0,AN,LUSTER
3587,1,37,18621,9,ZACKARY,KINGSLEY
3588,1,38,1020,9,TUAN,KELSO
3589,0,46,91946,8,AKILAH,GRISHAM
3590,0,41,97738,6,ADRIEN,GLYNN
3591,1,35,44864,0,CRISTOPHER,BAUMANN
3592,0,37,5453,0,YOULANDA,ALVES
3593,0,44,29925,7,YELENA,YOUNT
3594,0,52,16201,0,YAHAIRA,TAMAYO
3595,1,51,26104,13,LONG,TAM
3596,0,37,17358,0,WENDOLYN,PATERSON
3597,0,42,49793,10,VICTOR,OATES
3598,0,40,46320,0,TIJUANA,MENENDEZ
3599,1,42,37753,8,WAYLON,LONGO
3600,1,46,79330,7,VON,HARGIS
3601,0,42,77237,0,TERESIA,GREENLEE
3602,0,44,61516,0,SUZI,GILLEN
3603,0,37,53237,11,SUNDAY,DESANTIS
3604,0,41,51554,5,SHERELL,CONOVER
3605,0,48,12022,0,SHAVONDA,BREEDLOVE
3606,1,46,73731,9,REY,WAYNE
3607,1,51,29932,8,RENALDO,SUMPTER
3608,0,41,1842,3,SHAKITA,SCHERER
3609,1,42,66537,9,LUCIUS,RUPP
3610,0,47,52203,0,RYANN,REICHERT
3611,1,37,48622,0,KRISTOFER,HEREDIA
3612,1,37,36134,6,BOYCE,FALLON
3613,0,37,74540,6,REGINIA,CREEL
3614,1,49,47986,4,MAN,COHN
3615,1,39,61725,22,KASEY,CLEMMONS
3616,1,45,62326,0,JEWELL,CASAS
3617,1,49,8322,8,HAYDEN,BICKFORD
3618,0,35,15206,4,MONNIE,BELTON
3619,1,45,83851,23,ARNOLDO,BACH
3620,0,44,97231,13,MICHAELE,WILLIFORD
3621,0,48,61516,6,MELIA,WHITCOMB
3622,1,50,19366,9,KRAIG,TENNANT
3623,0,34,24048,6,MALKA,SUTTER
3624,0,46,20755,0,MAISHA,STULL
3625,0,35,17358,8,LISANDRA,SESSIONS
3626,0,57,95225,0,LEO,MCCALLUM
3627,0,40,52203,0,LEKISHA,MANSON
3628,1,38,1259,11,WINFORD,LANGLOIS
3629,0,35,22402,13,LAURENCE,KEEL
3630,0,43,67570,6,LAKENDRA,KEEGAN
3631,1,37,40847,3,LUIGI,EMANUEL
3632,1,47,51453,8,KENETH,DANGELO
3633,1,43,74840,3,JACINTO,DANCY
3634,1,45,23161,6,GRAIG,DAMRON
3635,1,39,92663,11,FRANKLYN,CLAPP
3636,0,47,72959,6,KENDAL,CLANTON
3637,0,45,24432,0,KEMBERLY,BANKSTON
3638,0,47,32909,10,KANISHA,TRINIDAD
3639,0,35,35960,14,JULENE,OLIVEIRA
3640,0,42,39573,10,JULE,MINTZ
3641,0,40,60610,0,JOSHUA,MCINNIS
3642,1,47,2053,8,ELISHA,MARTENS
3643,1,38,17256,0,BUCK,MABE
3644,1,43,47138,0,WILLIAN,LASTER
3645,0,40,59115,7,HAN,JOLLEY
3646,0,47,75372,19,HALLEY,IRISH
3647,1,44,61830,10,MICHAL,HILDRETH
3648,1,35,12526,0,LYNWOOD,HEFNER
3649,1,51,33425,5,LINDSAY,GLASER
3650,0,54,1111,9,FLETA,DUCKETT
3651,1,46,97374,0,JERE,DEMERS
3652,1,48,41562,2,HAI,BROCKMAN
3653,1,40,76244,5,ELDEN,BLAIS
3654,1,44,12022,0,DORSEY,BACK
3655,0,51,2646,3,DORTHEY,ALCORN
3656,1,52,39573,4,BRODERICK,AGNEW
3657,1,43,28391,0,ALONSO,TOLIVER
3658,1,43,77515,0,JAMES,TICE
3659,1,41,48121,1,JOHN,SONG
3660,1,42,72513,0,ROBERT,SEELEY
3661,0,46,81020,0,CHRISTINIA,NAJERA
3662,0,42,24202,0,CHARLYN,MUSSER
3663,0,46,10286,9,BONG,MCFALL
3664,1,46,66526,5,RICHARD,LAPLANTE
3665,1,47,95035,0,CHARLES,GALVIN
3666,1,49,72513,0,JOSEPH,FAJARDO
3667,1,49,14131,3,THOMAS,DOAN
3668,0,43,68440,10,ADENA,COYNE
3669,0,44,50586,0,YER,COPLEY
3670,1,44,94602,0,PAUL,CLAWSON
3671,0,37,61830,0,WAN,CHEUNG
3672,1,40,59739,0,DONALD,BARONE
3673,0,48,58656,2,ULRIKE,WYNNE
3674,1,48,65534,11,KENNETH,WOODLEY
3675,1,38,13113,0,STEVEN,TREMBLAY
3676,0,48,84103,2,STEFANY,STOLL
3677,0,55,85063,0,SHIZUE,SPARROW
